round,time,inoc,nutrient,replicate,high_N,high_P,material,shoot_mass_g,root_mass_g,leaf_area_mm2,leaf_perim_mm,leaves,mass_saved_g,aphid_mass_g,trans_N,trans_P,trans_NP,trans_L,exp_notes,ext_group,ext_date,extractors,mass_ext_mg,ext_group_notes,ext_sample_notes,RT_date,PCR_date,gel_date,molc_notes,RTPCR_PAV,RTPCR_RPV
3,2,coinfection,P,4,0,1,shoot,0.1839,0.0166,867.683,689.071,2,0.1104,0.0735,1,1,1,1,NA,18,11/5/14,"AK, EB",48.1,NA,NA,NA,NA,NA,NA,NA,NA
3,2,healthy,low,4,0,0,shoot,0.2581,0.0204,1212.37,897.384,2,0.2581,0,NA,NA,NA,NA,NA,8,10/19/14,AK,51.2,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,1
3,2,healthy,N,4,1,0,shoot,0.1835,0.0132,924.746,561.667,2,0.1835,0,NA,NA,NA,NA,NA,7,10/18/14,AK,50.8,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,0
3,2,healthy,N+P,4,1,1,shoot,0.2215,0.0107,965.777,678.031,2,0.2215,0,NA,NA,NA,NA,NA,7,10/18/14,AK,48.1,NA,didn't see pellet,3/24/15,4/21/15,4/21/15,NA,0,0
3,2,healthy,P,4,0,1,shoot,0.728,0.0143,199.031,242.401,1,0.728,0,NA,NA,NA,NA,leaf broken when IAP stopped,2,9/25/14,"AK, EB, TP",44.2,15 min isopropanol incubation,All mass used,3/25/16,3/25/16,3/26/16,NA,0,0
3,2,PAV,low,4,0,0,shoot,0.1617,0.0151,722.582,572.295,2,0.0968,0.0649,1,1,1,1,3 aphids for transmission to P,11,10/22/14,"AK, EB",47.8,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,2,PAV,N,4,1,0,shoot,0.239,0.0195,1136.941,833.193,2,0.1429,0.0961,1,1,1,1,NA,11,10/22/14,"AK, EB",47.4,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,2,PAV,N+P,4,1,1,shoot,0.1662,0.0129,794.221,647.608,2,0.0993,0.0669,1,1,1,1,4 aphids for transmission to N,8,10/19/14,AK,47.3,NA,NA,7/23/15,7/24/15,7/30/15,NA,1,0
3,2,PAV,P,4,0,1,shoot,0.1446,0.0106,706.147,590.372,2,0.0865,0.0581,1,1,1,1,4 aphids for transmission to NP,17,11/4/14,"AK, TP",46.4,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
3,2,RPV,low,4,0,0,shoot,0.3012,0.0359,1391.601,886.539,2,0.1806,0.1206,1,1,1,1,NA,19,11/6/14,"AK, TP",48.4,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,2/1/16,2/1/16,2/1/16,NA,0,1
3,2,RPV,N,4,1,0,shoot,0.2068,0.0198,874.299,663.877,2,0.1237,0.0831,1,1,1,1,NA,6,10/17/14,AK,50.1,NA,NA,7/23/15,7/24/15,7/30/15,NA,0,1
3,2,RPV,N+P,4,1,1,shoot,0.2798,0.0195,1426.244,992.063,2,0.1678,0.112,1,1,1,1,NA,18,11/5/14,"AK, EB",46.4,NA,NA,4/8/16,4/9/16,4/9/16,NA,0,1
3,2,RPV,P,4,0,1,shoot,0.1436,0.0168,693.582,602.591,2,0.0859,0.0577,1,1,1,1,NA,13,10/24/14,AK,50,frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
3,3,coinfection,low,4,0,0,shoot,0.2131,0.0176,954.625,759.499,2,0.1281,0.085,1,1,1,1,NA,15,10/29/14,"AK,TP",49.2,4 min incubation after Trizol transfer,NA,NA,NA,NA,NA,NA,NA
3,3,coinfection,N,4,1,0,shoot,0.2223,0.0178,1027.073,794.11,2,0.133,0.0893,1,1,1,1,NA,13,10/24/14,AK,49.3,frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
3,3,coinfection,N+P,4,1,1,shoot,0.35,0.0198,1796.25,1123.075,2,0.2097,0.1403,1,1,1,1,NA,10,10/21/14,AK,48.3,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
3,3,coinfection,P,4,0,1,shoot,0.2382,0.0199,1080.44,880.325,2,0.1433,0.0949,1,1,1,1,NA,11,10/22/14,"AK, EB",50,NA,very small pellet,NA,NA,NA,NA,NA,NA
3,3,healthy,low,4,0,0,shoot,0.3206,0.0332,1434.225,978.326,3,0.3206,0,NA,NA,NA,NA,NA,9,10/20/14,AK,47.9,NA,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
3,3,healthy,N,4,1,0,shoot,0.1319,0.0076,656.004,688.494,2,0.1319,0,NA,NA,NA,NA,NA,6,10/17/14,AK,51,NA,NA,3/24/15,4/21/15,4/21/15,NA,0,0
3,3,healthy,N+P,4,1,1,shoot,0.2245,0.0174,1122.009,843.762,2,0.2245,0,NA,NA,NA,NA,NA,2,9/25/14,"AK, EB, TP",50.3,15 min isopropanol incubation,NA,3/25/16,3/25/16,3/26/16,NA,0,0
3,3,healthy,P,4,0,1,shoot,0.2613,0.0256,1097.822,931.462,2,0.2613,0,NA,NA,NA,NA,NA,18,11/5/14,"AK, EB",50.5,NA,NA,2/24/15,3/4/15,3/4/15,NA,0.5,0.5
3,3,PAV,low,4,0,0,shoot,0.2916,0.0278,1281.934,830.464,2,0.1753,0.1163,1,1,1,1,NA,15,10/29/14,"AK,TP",48.1,4 min incubation after Trizol transfer,NA,7/23/15,7/24/15,7/30/15,NA,1,0
3,3,PAV,N,4,1,0,shoot,0.2477,0.0188,1278.679,887.262,2,0.1485,0.0992,1,1,1,1,NA,2,9/25/14,"AK, EB, TP",48.6,15 min isopropanol incubation,NA,NA,NA,NA,NA,NA,NA
3,3,PAV,N+P,4,1,1,shoot,0.3769,0.0217,1785.921,1024.696,3,0.226,0.1509,1,1,1,1,NA,3,10/1/14,"AK,EB,TP",48.3,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
3,3,PAV,P,4,0,1,shoot,0.1765,0.0147,886.403,807.996,2,0.1061,0.0704,1,1,1,1,NA,8,10/19/14,AK,47,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,3,RPV,low,4,0,0,shoot,0.0557,0.0113,151.228,224.608,1,0.0557,0,0,0,0,0,leaf broken when IAP stopped,14,10/28/14,"AK, EB",47.3,frozen after chlororophyll transfer,used all tissue,NA,NA,NA,NA,NA,NA
3,3,RPV,N,4,1,0,shoot,0.3909,0.0225,1611.074,1114.024,3,0.2351,0.1558,1,1,1,1,NA,1,9/22/14-9/24/14,"AK, EB, TP",50.5,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",> 1 ml EtOH used,2/10/16,2/10/16,2/10/16,NA,0,1
3,3,RPV,N+P,4,1,1,shoot,0.3355,0.0333,1629.445,1041.509,3,0.2012,0.1343,1,1,1,1,NA,6,10/17/14,AK,48.6,NA,NA,NA,NA,NA,NA,NA,NA
3,3,RPV,N+P,4,1,1,root,0.3355,0.0333,1629.445,1041.509,3,0.2012,0.1343,NA,NA,NA,NA,NA,NA,8/18/15,NA,33.9,NA,UAT,NA,NA,NA,NA,NA,NA
3,3,RPV,P,4,0,1,shoot,0.2181,0.0303,1054.644,840.949,2,0.1302,0.0879,1,1,1,1,NA,17,11/4/14,"AK, TP",47.6,NA,NA,NA,NA,NA,NA,NA,NA
3,5,coinfection,low,4,0,0,shoot,0.1933,0.0331,1173.328,825.518,2,0.1164,0.0769,1,1,1,1,NA,16,10/30/14,"AK,TP",46.1,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,NA,NA,NA,NA,NA,NA
3,5,coinfection,N,4,1,0,shoot,0.478,0.0505,2368.149,1520.71,3,0.2871,0.1909,1,1,0,1,3 aphids for transmission to L,9,10/20/14,AK,51.2,NA,NA,NA,NA,NA,NA,NA,NA
3,5,coinfection,N+P,4,1,1,shoot,0.2597,0.0144,1475.075,1151.462,3,0.1563,0.1034,1,1,1,1,NA,2,9/25/14,"AK, EB, TP",50.3,15 min isopropanol incubation,NA,NA,NA,NA,NA,NA,NA
3,5,coinfection,P,4,0,1,shoot,0.215,0.0372,1032.775,722.432,2,0.1295,0.0855,1,1,1,1,4 aphids for transmission to N,18,11/5/14,"AK, EB",50.3,NA,NA,NA,NA,NA,NA,NA,NA
3,5,healthy,low,4,0,0,shoot,0.3291,0.0272,1764.781,1206.429,3,0.3291,0,NA,NA,NA,NA,NA,18,11/5/14,"AK, EB",47.8,NA,NA,2/24/15,3/4/15,3/4/15,NA,0.5,0.5
3,5,healthy,N,4,1,0,shoot,0.2459,0.0159,1152.338,1144.612,3,0.2459,0,NA,NA,NA,NA,NA,7,10/18/14,AK,48,NA,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
3,5,healthy,N+P,4,1,1,shoot,0.4531,0.0414,2459.743,1342.79,3,0.4531,0,NA,NA,NA,NA,NA,9,10/20/14,AK,51.3,NA,may have lost pellet,3/24/15,4/21/15,4/21/15,NA,0.5,0
3,5,healthy,P,4,0,1,shoot,0.1576,0.013,793.623,779.412,2,0.1576,0,NA,NA,NA,NA,NA,11,10/22/14,"AK, EB",46,NA,very small pellet,3/3/15,3/5/15,3/10/15,NA,0,0
3,5,PAV,low,4,0,0,shoot,0.2697,0.035,1674.236,1212.682,3,0.1625,0.1072,1,1,1,1,4 aphids for transmission to P,14,10/28/14,"AK, EB",46.6,frozen after chlororophyll transfer,NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,5,PAV,N,4,1,0,root,0.3647,0.0264,1447.076,1121.132,3,0.2188,0.1459,NA,NA,NA,NA,4 aphids for transmission to L,NA,8/18/15,NA,12.6,NA,UAT,NA,NA,NA,NA,NA,NA
3,5,PAV,N,4,1,0,shoot,0.3647,0.0264,1447.076,1121.132,3,0.2188,0.1459,1,1,1,1,4 aphids for transmission to L,6,10/17/14,AK,51,NA,may have lost pellet,6/25/15,6/26/15,7/2/15,NA,1,0
3,5,PAV,N+P,4,1,1,shoot,0.3474,0.0454,1668.304,1097.532,3,0.2085,0.1389,1,0,1,1,4 aphids for transmission to N,16,10/30/14,"AK,TP",50.1,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,7/23/15,7/24/15,7/30/15,NA,1,0.5
3,5,PAV,P,4,0,1,shoot,0.2651,0.025,1343.182,1098.657,3,0.1597,0.1054,1,1,1,1,N leaf broken when trans IAP stopped,8,10/19/14,AK,46.9,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
3,5,RPV,low,4,0,0,shoot,0.4053,0.0766,1974.938,1252.522,3,0.2428,0.1625,1,1,1,1,NA,6,10/17/14,AK,48.7,NA,NA,NA,NA,NA,NA,NA,NA
3,5,RPV,N,4,1,0,shoot,0.2792,0.0255,1478.787,1050.986,3,0.1677,0.1115,1,1,1,1,3 aphids for transmission to L,20,11/10/14,"AK, EB, TP",49.7,"frozen after chloroform transfer, frozen after ethanol addition",NA,7/23/15,7/24/15,7/30/15,NA,0,1
3,5,RPV,N+P,4,1,1,shoot,0.4132,0.0393,2035.398,1233.428,4,0.2473,0.1659,1,1,1,1,4 aphids for transmission to N,1,9/22/14-9/24/14,"AK, EB, TP",51,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,2/10/16,2/10/16,2/10/16,NA,0,1
3,5,RPV,P,4,0,1,shoot,0.202,0.024,1004.836,945.592,3,0.122,0.08,1,1,1,1,NA,3,10/1/14,"AK,EB,TP",52.2,Frozen after chloroform transfer,NA,4/8/16,4/9/16,4/9/16,NA,0,0
3,6,coinfection,low,4,0,0,shoot,0.2835,0.022,1308.247,879.397,2,0.1709,0.1126,0,1,1,1,2 aphids for transmission to P,1,9/22/14-9/24/14,"AK, EB, TP",53,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",used white label screw cap tube,NA,NA,NA,NA,NA,NA
3,6,coinfection,N,4,1,0,shoot,0.3525,0.0177,1614.618,1110.077,3,0.211,0.1415,1,1,1,1,3 aphids for transmission to P,3,10/1/14,"AK,EB,TP",49,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
3,6,coinfection,N+P,4,1,1,shoot,0.3025,0.0128,1340.312,949.535,2,0.1813,0.1212,1,1,1,1,4 aphids for transmission to N,7,10/18/14,AK,51.2,NA,NA,NA,NA,NA,NA,NA,NA
3,6,coinfection,P,4,0,1,shoot,0.2432,0.0236,1442.258,1122.488,2,0.1455,0.0977,1,1,1,1,NA,16,10/30/14,"AK,TP",48.6,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,NA,NA,NA,NA,NA,NA
3,6,healthy,low,4,0,0,shoot,0.3919,0.017,2050.146,1308.172,3,0.3919,0,NA,NA,NA,NA,mock inoculation only had 5 aphids per plant,13,10/24/14,AK,47.6,frozen after chloroform transfer,NA,3/3/15,3/5/15,3/10/15,NA,0.5,0
3,6,healthy,N,4,1,0,shoot,0.4005,0.0059,2079.188,1487.121,3,0.4005,0,NA,NA,NA,NA,mock inoculation only had 5 aphids per plant,16,10/30/14,"AK,TP",46.8,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,2/24/15,3/4/15,3/4/15,NA,1,0
3,6,healthy,N+P,4,1,1,shoot,0.4312,0.0189,2416.688,1573.125,3,0.4312,0,NA,NA,NA,NA,mock inoculation only had 5 aphids per plant,11,10/22/14,"AK, EB",45.2,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,0
3,6,healthy,P,4,0,1,shoot,0.3267,0.0051,1572.467,1148.16,3,0.3267,0,NA,NA,NA,NA,mock inoculation only had 5 aphids per plant,15,10/29/14,"AK,TP",48.6,4 min incubation after Trizol transfer,NA,3/3/15,3/5/15,3/10/15,NA,0.5,0
3,6,PAV,low,4,0,0,shoot,0.3005,0.0344,1567.004,1187.598,3,0.18,0.1205,1,1,1,1,1 aphid for transmission to P,6,10/17/14,AK,48.9,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,6,PAV,N,4,1,0,shoot,0.2229,0.012,1255.516,721.403,2,0.134,0.0889,1,1,0,1,2 aphids for transmission to L,14,10/28/14,"AK, EB",49,frozen after chlororophyll transfer,NA,7/23/15,7/24/15,7/30/15,NA,1,0
3,6,PAV,N+P,4,1,1,shoot,0.3325,0.0146,1724.169,1246.978,3,0.199,0.1335,1,0,1,1,NA,4,10/15/14,AK,50.7,2.0 ml tubes for final set,NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,6,PAV,P,4,0,1,shoot,0.232,0.0156,1414.789,1029.584,3,0.1396,0.0924,1,1,1,1,3 aphids for transmission to N,7,10/18/14,AK,49.2,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
3,6,RPV,low,4,0,0,shoot,0.3929,0.0328,1903.823,1392.399,3,0.2364,0.1565,0,1,1,1,NA,3,10/1/14,"AK,EB,TP",49.8,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
3,6,RPV,N,4,1,0,shoot,0.3949,0.0183,2255.199,1456.874,3,0.2363,0.1586,1,1,0,1,4 aphids for transmission to P,12,10/23/14,"TP, AK",51.2,extra incubation before heating,NA,NA,NA,NA,NA,NA,NA
3,6,RPV,N+P,4,1,1,shoot,0.362,0.012,2111.353,1261.991,3,0.2172,0.1448,1,0,1,1,NA,16,10/30/14,"AK,TP",46.2,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,4/8/16,4/9/16,4/9/16,NA,0,1
3,6,RPV,P,4,0,1,shoot,0.2546,0.0157,1391.402,1210.99,3,0.1526,0.102,1,1,1,1,4 aphids for transmission to N,10,10/21/14,AK,47.3,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
3,7,coinfection,low,4,0,0,shoot,0.3327,0.0259,1379.624,1090.621,2,0.1999,0.1328,0,1,1,1,maybe 4 aphids for transmission to P,16,10/30/14,"AK,TP",47.8,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,NA,NA,NA,NA,NA,NA
3,7,coinfection,N,4,1,0,shoot,0.3544,0.0236,1327.705,1188.367,3,0.2122,0.1422,1,1,1,1,NA,2,9/25/14,"AK, EB, TP",50.4,15 min isopropanol incubation,NA,NA,NA,NA,NA,NA,NA
3,7,coinfection,N+P,4,1,1,shoot,0.4907,0.0228,2539.619,1507.983,4,0.2944,0.1963,1,1,1,1,1 adult aphid and 1 baby for transmission to N,3,10/1/14,"AK,EB,TP",52.1,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
3,7,coinfection,P,4,0,1,shoot,0.2341,0.023,1173.426,939.926,3,0.1404,0.0937,1,1,1,1,2 aphids for transmission to NP,14,10/28/14,"AK, EB",52.5,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
3,7,healthy,low,4,0,0,shoot,0.4757,0.0252,2333.731,1516.334,4,0.4757,0,NA,NA,NA,NA,NA,11,10/22/14,"AK, EB",48.4,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,0
3,7,healthy,N,4,1,0,shoot,0.3912,0.0146,1758.921,1219.45,3,0.3912,0,NA,NA,NA,NA,leaf broken when sampling T5,9,10/20/14,AK,50.7,NA,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
3,7,healthy,N+P,4,1,1,shoot,0.5503,0.0279,2535.915,1762.334,4,0.5503,0,NA,NA,NA,NA,NA,10,10/21/14,AK,51.1,extra incubation times (see notebook),NA,3/24/15,4/21/15,4/21/15,NA,0,0
3,7,healthy,P,4,0,1,shoot,0.1227,0.0077,771.823,813.908,3,0.1227,0,NA,NA,NA,NA,NA,2,9/25/14,"AK, EB, TP",50.9,15 min isopropanol incubation,NA,4/1/16,4/1/16,4/4/16,NA,0.5,1
3,7,PAV,low,4,0,0,shoot,0.2521,0.0213,1394.47,1216.919,3,0.1511,0.101,1,1,1,1,NA,11,10/22/14,"AK, EB",46.1,NA,very small pellet,6/25/15,6/26/15,7/2/15,NA,1,0
3,7,PAV,N,4,1,0,shoot,0.3547,0.0252,1916.202,1330.606,3,0.2126,0.1421,1,0,0,1,NA,7,10/18/14,AK,50.1,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
3,7,PAV,N+P,4,1,1,shoot,0.2528,0.0139,1439.386,1026.456,3,0.1513,0.1015,1,0,1,1,2 aphids for transmission to L,10,10/21/14,AK,45.6,extra incubation times (see notebook),NA,7/8/15,7/9/15,7/13/15,NA,1,1
3,7,PAV,P,4,0,1,shoot,0.23332,0.0194,1403.458,855.639,2,0.1405,0.09282,1,1,1,0,NA,11,10/22/14,"AK, EB",48.6,NA,very small pellet,7/8/15,7/9/15,7/13/15,NA,1,0.5
3,7,RPV,low,4,0,0,shoot,0.4642,0.033,2116.196,1483.645,4,0.279,0.1852,0,1,1,1,2 aphids for transmission to P,15,10/29/14,"AK,TP",47.7,4 min incubation after Trizol transfer,NA,NA,NA,NA,NA,NA,NA
3,7,RPV,N,4,1,0,shoot,0.5378,0.0271,2395.257,1513.809,4,0.3228,0.215,1,1,1,1,NA,9,10/20/14,AK,54.7,NA,NA,NA,NA,NA,NA,NA,NA
3,7,RPV,N+P,4,1,1,shoot,0.6471,0.0336,2899.173,2021.556,4,0.3876,0.2595,1,1,1,1,"2 adults and 1 baby for transmission to L, 2 aphids for transmission to N",13,10/24/14,AK,48.2,frozen after chloroform transfer,mis-labelled as 31RNP,NA,NA,NA,NA,NA,NA
3,7,RPV,P,4,0,1,shoot,0.1979,0.014,1152.702,1130.439,3,0.1183,0.0796,1,1,1,1,2 aphids for transmission to NP,10,10/21/14,AK,48,extra incubation times (see notebook),NA,4/22/16,4/30/16,4/30/16,NA,0,1
3,8,coinfection,low,4,0,0,shoot,0.3377,0.0368,1364.437,1165.902,3,0.2039,0.1338,1,1,1,1,NA,18,11/5/14,"AK, EB",50.4,NA,NA,NA,NA,NA,NA,NA,NA
3,8,coinfection,N,4,1,0,shoot,0.4762,0.0381,2213.329,1517.531,3,0.2866,0.1896,1,1,1,1,NA,17,11/4/14,"AK, TP",47.9,NA,NA,NA,NA,NA,NA,NA,NA
3,8,coinfection,N+P,4,1,1,shoot,0.2041,0.0259,997.098,980.897,3,0.1226,0.0815,1,1,1,1,"leaf broken when IAP stopped, 2 aphids for transmission to N",3,10/1/14,"AK,EB,TP",52.6,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
3,8,coinfection,P,4,0,1,shoot,0.3429,0.0445,1787.92,1251.571,4,0.2053,0.1376,1,1,1,1,NA,17,11/4/14,"AK, TP",51.4,NA,NA,NA,NA,NA,NA,NA,NA
3,8,healthy,low,4,0,0,shoot,0.3415,0.0217,1823.777,1537.611,4,0.3415,0,NA,NA,NA,NA,NA,4,10/15/14,AK,49.6,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,1,0
3,8,healthy,N,4,1,0,shoot,0.6307,0.0263,3516.907,2414.234,4,0.6307,0,NA,NA,NA,NA,NA,6,10/17/14,AK,51.8,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,0
3,8,healthy,N+P,4,1,1,shoot,0.5035,0.0194,2630.223,1955.203,4,0.5035,0,NA,NA,NA,NA,NA,6,10/17/14,AK,50.5,NA,NA,3/24/15,4/21/15,4/21/15,NA,1,0
3,8,healthy,P,4,0,1,shoot,0.3551,0.0257,1807.258,1371.011,3,0.3551,0,NA,NA,NA,NA,NA,8,10/19/14,AK,53.4,NA,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
3,8,PAV,low,4,0,0,shoot,0.1886,0.0118,1109.323,1137.623,3,0.1139,0.0747,1,1,0,1,3 aphids for transmission to P,7,10/18/14,AK,52.1,NA,NA,7/23/15,7/24/15,7/30/15,NA,1,1
3,8,PAV,N,4,1,0,shoot,0.2702,0.0108,1627.662,1496.496,3,0.1622,0.108,1,1,NA,1,3 aphids for transmission to L,9,10/20/14,AK,47.5,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,1
3,8,PAV,N+P,4,1,1,shoot,0.212,0.0167,1102.244,1116.179,2,0.1279,0.0841,1,1,1,1,4 aphids for transmission to P,14,10/28/14,"AK, EB",48.2,frozen after chlororophyll transfer,NA,6/25/15,6/26/15,7/2/15,NA,1,0
3,8,PAV,P,4,0,1,shoot,0.2902,0.0162,1449.429,1328.53,3,0.1749,0.1153,1,1,1,1,3 aphids for transmission to NP,19,11/6/14,"AK, TP",52,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,6/25/15,6/26/15,7/2/15,NA,1,0.5
3,8,RPV,low,4,0,0,shoot,0.3552,0.0254,1770.229,1514.443,4,0.2128,0.1424,1,1,0,0,NA,19,11/6/14,"AK, TP",51.6,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,NA,NA,NA,NA,NA,NA
3,8,RPV,N,4,1,0,shoot,0.4673,0.0265,2267.766,1994.809,4,0.2806,0.1867,1,1,1,1,NA,2,9/25/14,"AK, EB, TP",48.8,15 min isopropanol incubation,NA,NA,NA,NA,NA,NA,NA
3,8,RPV,N+P,4,1,1,shoot,0.5115,0.0262,2500.647,1968.379,4,0.3067,0.2048,1,1,1,1,3 aphids for transmission to N,4,10/15/14,AK,48.2,2.0 ml tubes for final set,NA,4/22/16,4/30/16,4/30/16,NA,0,1
3,8,RPV,P,4,0,1,shoot,0.3281,0.0324,1782.715,1462.474,4,0.1967,0.1314,1,1,1,1,NA,5,10/16/14,"AK, TP, KR",50.4,2.0 ml tubes for final set,NA,4/8/16,4/9/16,4/9/16,NA,0,1
4,1,PAV,low,5,0,0,shoot,0.2343,0.0397,919.39,651.039,2,0.1405,0.0938,NA,NA,NA,NA,NA,9,10/20/14,AK,49.1,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
4,1,PAV,N,5,1,0,shoot,0.2206,0.03,901.95,674.817,2,0.1321,0.0885,NA,NA,NA,NA,NA,19,11/6/14,"AK, TP",49.9,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,7/8/15,7/9/15,7/13/15,NA,0.5,0.5
4,1,PAV,N+P,5,1,1,shoot,0.2165,0.0188,890.048,628.93,2,0.1296,0.0869,NA,NA,NA,NA,NA,15,10/29/14,"AK,TP",49.4,4 min incubation after Trizol transfer,NA,7/23/15,7/24/15,7/30/15,NA,1,0
4,1,PAV,P,5,0,1,shoot,0.2299,0.0248,1045.082,745.061,2,0.1376,0.0923,NA,NA,NA,NA,NA,2,6/19/15,EB,42,NA,used all tissue,6/25/15,6/26/15,7/2/15,Extracted a second time because pellet may have been lost first time (9/25/14),1,0
4,1,RPV,low,5,0,0,shoot,0.1859,0.0294,870.225,646.792,2,0.1115,0.0744,NA,NA,NA,NA,NA,4,10/15/14,AK,48.4,2.0 ml tubes for final set,NA,NA,NA,NA,NA,NA,NA
4,1,RPV,N,5,1,0,shoot,0.2922,0.0726,1133.15,836.338,2,0.1751,0.1171,NA,NA,NA,NA,NA,5,10/16/14,"AK, TP, KR",49.1,2.0 ml tubes for final set,NA,2/1/16,2/1/16,2/1/16,NA,1,1
4,1,RPV,N+P,5,1,1,shoot,0.1301,0.0107,589.12,536.513,2,0.0782,0.0519,NA,NA,NA,NA,NA,3,10/1/14,"AK,EB,TP",49.6,Frozen after chloroform transfer,All tissue used,NA,NA,NA,NA,NA,NA
4,1,RPV,P,5,0,1,shoot,0.135,0.0183,512.488,446.821,2,0.0813,0.0537,NA,NA,NA,NA,NA,16,10/30/14,"AK,TP",48.5,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,NA,NA,NA,NA,NA,NA
4,2,coinfection,low,5,0,0,shoot,0.3019,0.0174,1515.234,1119.131,2,0.1809,0.121,1,1,1,1,NA,13,10/24/14,AK,46.3,frozen after chloroform transfer,pellet almost lost,NA,NA,NA,NA,NA,NA
4,2,coinfection,N,5,1,0,shoot,0.1014,0.0033,419.192,425.76,2,0.0604,0.041,1,0,1,1,NA,5,10/16/14,"AK, TP, KR",50.8,2.0 ml tubes for final set,used all tissue,NA,NA,NA,NA,NA,NA
4,2,coinfection,N+P,5,1,1,shoot,0.3639,0.023,1657.85,989.548,2,0.2185,0.1454,1,1,1,1,2 aphids for transmission to N,5,10/16/14,"AK, TP, KR",48.6,2.0 ml tubes for final set,NA,NA,NA,NA,NA,NA,NA
4,2,coinfection,P,5,0,1,shoot,0.2698,0.018,1122.714,859.758,2,0.1623,0.1075,1,1,0,0,3 aphids for transmission to N,18,11/5/14,"AK, EB",48.5,NA,NA,NA,NA,NA,NA,NA,NA
4,2,healthy,low,5,0,0,shoot,0.1843,0.0053,960.264,726.372,2,0.1843,0,NA,NA,NA,NA,NA,9,10/20/14,AK,50,NA,NA,3/24/15,4/21/15,4/21/15,NA,0,0
4,2,healthy,N,5,1,0,shoot,0.2755,0.0155,1216.127,891.865,2,0.2755,0,NA,NA,NA,NA,NA,5,10/16/14,"AK, TP, KR",49.4,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
4,2,healthy,N+P,5,1,1,shoot,0.3111,0.0174,1538.128,963.452,2,0.3111,0,NA,NA,NA,NA,NA,16,10/30/14,"AK,TP",48.6,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,3/3/15,3/5/15,3/10/15,NA,0.5,0
4,2,healthy,P,5,0,1,shoot,0.0533,0.0113,118.947,162.975,1,0.0533,0,NA,NA,NA,NA,leaf broken when IAP stopped,18,11/5/14,"AK, EB",37.3,NA,used all tissue,2/24/15,3/4/15,3/4/15,NA,0.5,0
4,2,PAV,low,5,0,0,shoot,0.1886,0.0178,954.602,664.226,2,0.1132,0.0754,1,1,1,1,NA,4,10/15/14,AK,52.4,2.0 ml tubes for final set,NA,7/23/15,7/24/15,7/30/15,NA,1,0
4,2,PAV,N,5,1,0,shoot,0.3362,0.0198,1495.364,875.785,2,0.2018,0.1344,1,1,1,1,NA,9,10/20/14,AK,48.8,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
